IFM,Account,Account Owner,Sum of RV,Sum of Margin,Sum of Margin % Calc,Sum of Perf $,Sum of 22 Day Gap,Sum of Growth % Calc,Sum of YTD RV,Sum of YTD Margin,Sum of YTD Margin % Calc,Sum of YTD Perf $,Sum of Workers Comp,Sum of YTD Workers Comp,Sum of TIR Calc,Sum of Incidents,Sum of TRIR Calc,Sum of Recordables,Sum of Turnover Rate Calc,Average of CSAT,,,,,,
Fluor,Fluor - Eli Lilly,Chad Boulton, 98.46 , (4.54),-4.6%, (14.38), 0.28 ,-6.1%, 98.46 , (4.54),-4.6%, (14.38), -   , -   , -   , -   , -   , -   ,7.7%,,,,,,,
