IFM,Account,Account Owner,Sum of RV,Sum of Margin,Sum of Margin % Calc,Sum of Perf $,Sum of 22 Day Gap,Sum of Growth % Calc,Sum of YTD RV,Sum of YTD Margin,Sum of YTD Margin % Calc,Sum of YTD Perf $,Sum of Workers Comp,Sum of YTD Workers Comp,Sum of TIR Calc,Sum of Incidents,Sum of TRIR Calc,Sum of Recordables,Sum of Turnover Rate Calc,Average of CSAT,,,,,,
Hines,Amgen,Thomas Mahoney, 77.76 , 6.29 ,8.1%, (1.49), 3.27 ,-10.2%, 77.76 , 6.29 ,8.1%, (1.49), -   , -   , -   , -   , -   , -   ,0.0%,,,,,,,
